Order to Trade Ratio,Hit Ratio,Cancel to Trade Ratio,Commitment %,Zero-crossing %,Average Trade Size,Outstanding Volume,Trade Asymmetry,Aggression Asymmetry,Volume Asymmetry,Flat position despite of insignificant activity,Number of clients,Aggression,Speed of execution of trades,Net Profit,Score,Anomaly_Label
1720.1621,249.1943,67.9647,84.8037,125.1137,8444.8532,9323,1.4935,0.8434,10.1093,0,22838,0.4827,990.8562,138917.3602,-0.008686167,-1
1470.7995,2565.9428,32.7146,40.8483,189.3286,22111.7671,5695,2.8915,0.8102,80.7792,0,13602,0.8749,6682.016,103583.3917,0.029527735,1
3116.7656,701.1896,207.1765,58.5671,119.9191,19250.1416,1083,2.3458,0.1736,79.2137,0,21970,0.7994,602.5005,62891.7682,0.008036052,1
3958.3074,819.0604,127.8796,36.2991,203.2542,11032.0276,5831,0.6829,0.0859,0.0366,1,17680,0.2231,4272.3245,120089.6012,-0.018062941,-1
3748.5869,207.448,48.8279,39.0864,72.6795,7450.4942,8197,1.3759,0.1554,38.8996,0,4822,0.7525,2712.3069,136107.0026,-0.03163264,-1
823.8535,841.4188,25.9062,82.9447,340.3401,21858.7347,2241,4.1853,0.5003,27.509,1,7699,0.1063,7887.1549,73933.2666,-0.027238611,-1
3894.3814,1337.4807,62.1875,62.1344,138.5742,3676.5876,8514,3.4457,0.4929,96.5829,1,32507,0.8316,6550.7509,26299.0295,-0.036711809,-1
1319.8535,703.8865,161.1084,48.6716,134.5303,12554.952,8121,1.311,0.7127,18.288,0,10885,0.2159,2045.5915,164755.5114,-0.020809394,-1
1985.2056,139.2362,42.9051,79.9269,99.2968,8010.2218,4744,3.3309,0.9112,44.7049,1,17663,0.2534,6447.7402,6539.6454,-0.070470896,-1
3665.4971,4147.8315,171.5204,8.9523,98.5698,26819.2832,8510,3.0471,0.603,95.291,1,7413,0.516,7684.4223,130128.4655,-0.051989896,-1
3313.5258,3738.1552,248.2195,52.8818,104.5256,46793.7197,7480,1.6645,0.773,20.003,1,29693,0.8536,3970.4158,142473.2854,0.008643825,1
2334.5537,2680.3705,152.4868,51.5663,183.4614,17399.4221,6686,2.4328,0.33,6.7049,0,29677,0.7964,2893.2732,157887.9117,0.011702379233868354,1
454.1459,706.0571,206.8094,64.587,133.2772,33801.8701,4155,1.4688,0.1816,64.2871,1,22256,0.0227,5171.0282,9932.9674,-0.001309663,-1
896.8732,2590.9029,59.7384,13.1059,169.3227,18460.0978,3110,0.2354,0.4328,42.7171,1,21137,0.3025,1628.1146,127167.6103,-0.00294246,-1
144.8768,1014.5847,281.9029,37.6501,344.8476,30355.0944,6834,4.4522,0.1658,25.3323,1,27695,0.6818,6045.6062,32771.195,-0.054109841,-1
3816.5566,657.0843,276.427,7.3886,321.0686,8782.3781,8344,0.6256,0.9457,83.4851,1,23975,0.1576,5786.5972,61780.6873,-0.044456527,-1
3766.5218,937.1248,103.5809,34.7089,128.8378,43658.8573,3237,1.971,0.9362,49.2067,1,18676,0.7441,6744.6483,87879.0965,0.002877236,1
19.5598,2711.0233,170.055,17.1065,111.3451,24984.1789,5385,4.5947,0.8195,93.9021,0,23629,0.4007,1668.4082,123741.6712,-0.017997784,-1
1.5304,322.3874,21.2163,47.9504,62.7057,10139.0019,2537,3.7403,0.6047,85.1867,0,11077,0.8914,1460.1638,4468.4907,-0.063410623,-1
406.4882,3136.6824,127.6147,22.0947,107.4866,6012.7534,5620,1.6632,0.1759,9.6106,0,6752,0.4992,4354.4227,86779.8931,-0.011089836,-1
869.2118,1995.6469,268.8334,50.5843,67.4574,8549.8605,6969,4.4096,0.9915,33.1407,0,28965,0.8281,1174.3746,79763.4586,-0.0431513,-1
857.6908,2043.8682,27.2547,77.9885,316.0815,19674.3362,1267,2.1792,0.5189,4.8063,1,15898,0.2465,75.3049,42092.7717,-0.01690752,-1
1322.8186,581.899,98.8396,74.7959,352.8191,7817.7704,4685,3.4855,0.3478,88.8387,1,32860,0.8568,1634.717,116451.4162,-0.030622875,-1
2128.4938,2409.7835,255.1103,93.5002,291.3999,39021.6942,7297,1.6823,0.9881,95.1519,0,26560,0.311,3996.3261,119528.9005,-0.0214002,-1
1109.3483,3403.7833,156.9147,20.4711,36.5429,2817.1838,3710,2.1926,0.8859,21.8917,0,29448,0.4399,313.2877,131553.9217,-0.036674028,-1
2634.9389,2904.2919,226.1785,9.4783,273.416,9278.81,9302,4.0149,0.7114,33.2546,0,1948,0.889,344.1587,96671.4637,-0.021244608,-1
3426.3647,3733.9875,211.8391,93.5061,293.2695,14397.7852,9243,0.515,0.7072,27.1454,0,11297,0.0431,2718.0994,23608.7521,-0.020651256,-1
587.7266,1067.5599,147.3206,26.5577,250.9304,6259.8689,8232,0.9351,0.8277,38.2776,0,1390,0.8531,1997.2193,85155.2055,-0.020974088,-1
1730.1843,3499.4723,58.1512,15.5825,121.3776,10664.3616,2819,3.0995,0.4728,6.7981,0,20041,0.8149,3835.78,152857.8793,0.001546784,1
2126.3716,2494.9323,292.7474,1.9054,215.7395,34781.1683,4907,1.0378,0.1693,21.2857,1,13555,0.9617,3500.4295,145194.5126,-0.015516692,-1
2960.1293,3941.5931,223.7811,35.8254,85.3873,16020.6691,1756,3.979,0.6463,80.6512,0,43468,0.0205,2693.3459,147549.9312,-0.042836312,-1
1147.3618,3672.7241,74.1574,32.4203,104.9382,30379.3363,1766,4.3305,0.3426,10.6639,0,25952,0.6184,3273.2515,110107.0419,0.015414240159807635,1
2050.5514,1167.0025,89.73,78.1167,59.3241,36942.8984,3435,2.3608,0.3961,21.7307,1,28535,0.5626,4026.9734,106923.0731,0.028925712,1
1883.4396,1550.3836,167.6894,33.8395,63.3548,9571.8482,3492,2.7814,0.179,65.9216,1,41839,0.9644,391.2265,57439.3842,-0.042510455,-1
3840.9451,3104.9838,212.7936,63.9668,45.8023,56462.2687,4704,0.8575,0.8821,90.1372,1,17007,0.7069,1754.6641,109213.5125,-0.034131588,-1
824.6624,3690.4333,205.4336,27.902,160.7976,25789.4316,4965,0.9101,0.812,3.229,1,7430,0.9666,824.3721,108525.4264,-0.016688462,-1
2186.6008,2522.8083,151.9805,46.9731,375.969,18018.4125,5890,1.2759,0.0709,47.7582,1,24008,0.9656,1920.5784,6903.5344,-0.005143294,-1
3329.3137,1087.5224,244.5682,13.0555,222.0638,9493.6297,6676,4.0215,0.4997,39.0632,1,14257,0.673,8938.6144,132365.8747,-0.019509434,-1
3473.1319,765.9747,74.9392,15.06,318.1979,17967.5125,7105,4.0684,0.9274,22.1453,1,29793,0.6744,8069.3964,138366.5849,-0.015139406,-1
3072.675,357.2326,136.5744,89.0608,173.1276,4932.3819,8467,4.6484,0.089,26.8688,1,37116,0.1726,7394.2817,111502.3644,-0.057486408,-1
903.7083,3467.0576,164.2424,19.0916,374.0142,56748.7821,7369,2.382,0.0591,50.1809,0,23606,0.0244,1030.7284,23856.0897,-0.04764268,-1
2608.6073,3335.8401,127.791,1.4181,363.2153,27143.0733,1392,3.7884,0.085,1.3453,1,29399,0.9816,1446.0525,160066.5452,-0.034648089,-1
769.1632,2667.1399,40.7414,29.0598,265.138,16855.3213,5632,0.5169,0.2338,22.6397,1,27591,0.6211,3754.4411,11468.8195,-0.014687448,-1
1342.0225,452.5845,76.5844,32.9265,191.194,40854.0966,9912,1.8498,0.7718,63.3134,1,25495,0.7371,7507.3111,94423.0851,0.033914014,1
727.2634,656.9353,63.7418,14.3237,233.0969,17000.1451,9669,4.3443,0.0905,70.8466,0,25856,0.6642,7715.5146,164342.9006,-0.052143527,-1
2683.5625,139.66,219.5019,2.1676,347.0235,48409.7038,8412,0.8551,0.7297,5.5633,1,7413,0.3653,8687.1814,133128.84,-0.045057123,-1
749.4435,1309.5143,11.3733,22.772,190.603,17651.3955,5100,3.9619,0.4168,35.6169,0,21668,0.6409,1273.4205,80400.8848,0.021981401,1
3942.0807,1429.4446,31.1126,41.5269,30.3368,58165.6181,2463,1.1531,0.5864,23.665,0,43738,0.1885,2191.7481,161190.6439,-0.042533078,-1
681.5321,549.8005,174.2855,42.6831,306.565,9795.7103,4197,4.3539,0.3985,39.4068,0,31722,0.4537,7045.7971,123926.6987,-0.011660429,-1
763.7126,3679.1045,51.6071,74.7862,94.6154,31881.2023,1097,3.7793,0.5983,48.2115,0,22017,0.46,7931.3458,63794.8263,-0.024094384,-1
3844.9771,3183.4421,78.9808,5.2229,136.5535,2442.565,2990,2.8932,0.2424,91.7177,0,16221,0.2793,4574.2613,76143.0282,-0.020266639,-1
404.6879,473.9969,233.6856,33.7028,295.1051,51653.0365,4274,4.5551,0.6175,95.7304,1,42870,0.7165,3702.6441,51379.3538,-0.038041382,-1
64.7141,615.6881,32.1109,33.4403,344.3248,42021.396,1995,1.7428,0.7179,70.6248,1,2096,0.7702,8850.7935,9470.749,-0.051046941,-1
3883.762,3589.1842,10.982,65.0575,385.4772,24482.7274,4538,1.9144,0.5005,31.3255,1,2644,0.2059,3448.6592,79811.7575,-0.028475345,-1
4092.9765,2705.8541,258.16,25.1205,376.9206,51957.865,4047,1.5852,0.3576,57.8656,1,37570,0.2871,8357.4199,21153.0311,-0.046866522,-1
1845.3028,3621.1051,192.463,41.4066,211.1396,34846.6733,7736,0.343,0.4143,83.3608,1,3052,0.4039,4893.5912,101823.8485,0.018141244412089697,1
806.6229,2389.1119,276.3168,60.8561,158.0064,7849.6135,1683,4.5787,0.5035,97.5919,0,41661,0.2763,8014.237,157471.0965,-0.060030582,-1
417.6299,1918.3666,285.1959,15.0183,28.2863,1709.5385,9523,3.1353,0.7539,9.6883,1,21669,0.7641,3306.674,112662.9539,-0.02896888,-1
2687.0909,2799.0584,103.6879,57.9566,101.3945,26524.2939,6783,4.2629,0.8078,57.2832,0,21306,0.7928,1580.8043,34600.1198,0.010037001,1
2268.07,861.1161,22.0731,27.9841,26.2925,30392.0833,8730,1.9549,0.864,31.6473,1,20982,0.5653,7702.1502,108513.6138,-0.012890351,-1
2114.5386,267.3197,59.1938,39.3064,234.6325,42018.8935,1029,4.6514,0.7356,13.8703,1,25696,0.8235,8144.8635,102616.1433,-0.003610201,-1
3346.9935,3036.1729,78.9778,39.7339,118.4317,24072.8276,8959,2.555,0.7618,64.6904,0,17373,0.5851,2935.385,86516.4847,0.025802617023236663,1
1510.6144,3966.0878,241.6431,19.7582,233.9206,50974.6576,7246,1.1333,0.8905,53.1853,0,30453,0.5018,8213.8354,85046.5933,0.00861837,1
3991.6556,4008.6404,91.4527,79.5912,133.0563,56227.0507,1283,4.1828,0.0249,27.8667,0,45230,0.6678,5262.3964,65062.176,-0.043990173,-1
169.276,2957.3288,214.8397,6.509,205.2894,21867.1332,7846,2.118,0.8449,70.174,1,39283,0.6731,604.2244,59569.8679,-0.010722054,-1
4080.7486,4077.7167,208.6703,4.8115,393.1285,445.2949,1774,1.0004,0.6344,54.4353,1,32918,0.8961,6246.8749,133442.3097,-0.06503397,-1
394.9752,3272.8304,91.8468,16.3445,190.1816,10684.6817,1667,4.4996,0.8818,98.897,1,34535,0.0951,3482.2851,21534.6526,-0.05988927,-1
3278.293,3816.0408,158.9076,27.3245,345.8367,32746.8019,1410,2.3304,0.7382,15.6666,0,41346,0.016,820.9957,80991.3759,-0.017050187,-1
3847.2934,2062.5966,88.7776,31.6819,48.3935,17851.9051,5283,1.0536,0.3555,45.1336,0,43000,0.2673,934.9167,164427.7447,-0.039414719,-1
1853.7212,4027.9329,127.2273,65.4302,232.1018,56952.0323,3348,1.6773,0.8821,83.6831,0,9435,0.0268,8800.0476,68113.6208,-0.014139696,-1
2211.3558,1405.7912,48.1837,85.0042,77.6395,34486.333,5324,4.0288,0.5933,64.4633,1,33669,0.863,6804.4322,66592.2083,-0.001000531,-1
4129.2291,2559.8644,153.2427,41.6227,282.8412,15298.6587,4086,4.6491,0.1002,97.8116,0,38631,0.7392,2700.8392,10689.6733,-0.040854613,-1
368.3067,975.1979,40.5839,71.9213,336.0638,47043.7333,8213,3.6768,0.0358,3.4205,1,5120,0.9408,6846.3123,28211.8438,-0.072560684,-1
2913.0542,217.0807,193.7737,49.0561,313.8936,3119.4132,5030,1.5079,0.2234,25.4707,1,940,0.5465,7584.7138,4971.921,-0.03987855,-1
1739.2642,3967.6118,6.6948,27.1458,193.5855,16478.3457,1890,1.2419,0.4028,64.7781,1,12069,0.4224,1319.9114,95950.6811,0.006122996,1
494.454,555.7203,108.2893,44.9691,0.4484,28545.666,6139,2.6823,0.0687,6.2746,1,16811,0.2633,5070.7737,65097.7191,0.003158092,1
3406.0308,3511.8229,183.0171,30.5114,392.0284,25629.2399,3356,3.7693,0.664,49.8262,1,30666,0.6407,4940.9584,83368.9767,0.016096506676174016,1
2592.0973,2172.1825,248.8769,40.2915,236.4521,15676.151,5783,4.6596,0.9299,58.6205,1,27605,0.6001,6397.3691,98957.7931,0.007914281,1
414.7603,438.4177,241.317,97.1387,344.7677,422.7868,4689,2.338,0.2458,51.015,1,23988,0.1039,4238.9523,63600.1486,-0.070030966,-1
2742.3567,2680.8019,185.2128,51.5992,23.2965,11228.0046,7067,3.4192,0.4897,43.0451,0,29975,0.8475,1920.1714,105553.7921,0.002243904,1
1440.4878,1895.1262,119.9579,44.5567,23.6144,14835.6108,4770,4.5198,0.0177,36.8146,1,16452,0.0039,312.8929,45989.9936,-0.048920987,-1
1657.4769,2645.9534,101.4839,74.8065,16.0534,25983.5103,7585,2.242,0.737,19.7649,1,15120,0.3097,3699.0044,36358.4353,-0.019972628,-1
432.2943,3740.0189,113.9016,51.485,296.7856,5756.2843,7983,1.0849,0.7716,23.8914,0,11577,0.2774,1881.9448,2230.6131,-0.012864812,-1
693.6628,1808.6125,25.2033,26.0324,108.0111,11400.7253,8950,1.6406,0.2707,26.6126,0,9845,0.9292,2074.5022,98554.8547,0.000287086,1
2456.4805,723.255,44.2516,17.9903,96.5782,55949.9156,5270,0.5012,0.3112,8.5828,1,24648,0.8672,7280.0146,136493.9479,-0.034890035,-1
2896.5311,1874.9504,229.2258,39.1978,327.727,12292.9461,3168,1.2691,0.7623,22.8751,1,16421,0.9617,2930.8424,85918.5921,0.001096213,1
3888.6105,3771.2184,14,49.2281,110.0653,11883.6143,2697,0.0387,0.2855,19.1929,1,34168,0.2678,8310.8736,108788.8728,-0.048751089,-1
2386.0324,295.4503,256.5044,22.1342,101.8968,33707.3829,3641,0.4962,0.5735,38.0456,1,28115,0.3687,7912.0042,142275.6675,-0.002425628,-1
403.9302,2080.766,105.5617,68.3141,342.8506,34255.1536,2935,3.9512,0.8847,95.3578,1,39732,0.6194,6489.3976,63815.6655,-0.0436218,-1
3339.3464,103.8784,272.5793,73.6949,8.4219,26802.0125,7855,4.0548,0.8326,2.1125,0,14598,0.6802,8824.1233,119390.0471,-0.048125397,-1
373.2235,1950.4313,155.3072,40.8866,171.5763,6499.3626,4267,0.4663,0.3788,83.751,0,23664,0.7315,8053.0608,60444.2362,0.000477238,1
1984.1985,791.0159,218.2571,64.9645,219.2563,23292.681,6331,1.5226,0.9563,14.0179,0,12454,0.946,3663.3363,53279.4587,0.010827985001478413,1
171.178,3181.7936,243.1358,12.7418,281.5974,58654.6091,1466,0.265,0.1637,17.1145,1,21016,0.715,6082.4083,101383.4368,-0.042762353,-1
1108.9271,3697.739,137.6411,88.9502,315.0203,43787.8067,4778,1.2283,0.7043,68.5591,1,36743,0.1786,114.4834,135401.2214,-0.044871879,-1
2201.7704,1188.4086,3.5084,51.2407,224.3574,8922.368,1508,1.6249,0.2273,94.7154,0,35390,0.3767,5511.1078,96999.9906,-0.010609728,-1
3946.7724,3791.4673,270.4495,76.0048,152.7919,15633.2609,6100,4,0.2394,45.5354,0,29089,0.178,4638.501,151038.5507,-0.024762733,-1
4061.3011,277.2774,45.889,91.569,256.6777,42880.6715,6993,3.8177,0.1518,3.7965,1,20917,0.6179,6979.6192,111743.8801,-0.05017093,-1
821.8849,451.5153,31.3212,68.8301,92.2154,20909.0317,6553,2.5997,0.9631,71.4965,0,40652,0.2451,26.8281,96415.323,-0.027556674,-1
3002.5085,3398.3402,284.5516,36.1161,387.6546,12522.8864,9616,3.4844,0.0342,48.2956,1,28813,0.6595,1728.5868,17196.4286,-0.049702374,-1
3249.3759,3246.3783,115.8054,67.7915,235.2134,37973.5866,9274,1.335,0.347,53.0557,1,22114,0.0183,6567.5012,13403.0959,0.002296554,1
1264.6135,3533.1736,207.2515,52.1011,196.6084,26215.2459,7645,0.3072,0.1807,19.6011,0,14277,0.5911,1249.0799,68628.1593,0.004112332,1
664.5898,4038.6387,33.2448,84.779,334.1914,41665.4329,6857,3.583,0.7739,50.0132,0,2122,0.025,2123.365,23794.106,-0.054151191,-1
201.8797,729.8382,121.8784,80.8998,262.4898,36311.1246,9715,3.8163,0.7589,85.6995,0,17955,0.2042,3107.8411,43258.2328,-0.000815335,-1
246.4504,300.6219,53.4128,73.7912,78.7548,26993.3914,5815,3.8628,0.5494,82.8629,1,5402,0.8965,6281.9657,95204.439,-0.015388917,-1
1212.9241,1193.0527,147.6681,21.1923,156.0748,26256.455,7800,0.5203,0.4995,83.3658,0,11106,0.3988,3275.3819,7493.7847,0.033588795,1
1486.0195,390.7279,84.1143,65.6413,119.3513,47836.0016,3023,4.6613,0.4167,64.6622,1,288,0.2411,4959.1546,50659.7118,-0.027764558,-1
2386.7167,4117.5842,154.9065,39.8573,221.0953,32786.3109,6461,4.384,0.0624,24.5638,0,8814,0.4412,7034.3625,22.6179,-0.019496587,-1
1872.4846,2779.1108,273.2984,16.3067,102.174,28716.2706,3278,2.7697,0.5872,70.8312,0,29175,0.8867,4562.713,148027.703,0.016203396,1
3501.9145,1205.9899,201.8129,89.1617,4.9199,46839.8297,3670,1.3869,0.5317,93.4135,0,3136,0.5741,8678.2724,76627.1569,-0.068164291,-1
231.9814,1802.9431,185.7522,89.6221,18.2903,11205.399,6031,2.551,0.777,14.3199,0,5238,0.2408,595.7749,22223.1329,-0.041149398,-1
2959.0208,4137.7449,4.6654,39.5069,212.1374,2352.6896,4919,4.0418,0.2569,47.2228,0,31843,0.4439,6910.3251,118655.3457,-0.039523633,-1
165.7891,429.2559,127.5572,6.5777,2.8166,40152.9971,9262,3.7874,0.5426,45.1814,1,19930,0.6182,7278.9699,135052.6684,-0.023433947,-1
2455.0666,3880.5836,178.9248,24.7976,27.9849,15958.3335,1244,3.8969,0.9896,67.4237,0,44348,0.4093,365.5856,87176.0062,-0.050621464,-1
3662.2319,2336.1081,237.9436,92.5142,222.3501,7504.5178,7675,2.9137,0.9416,0.9963,1,42689,0.9456,345.7671,156651.4714,-0.038744702,-1
2428.5171,1597.8201,244.6407,24.0696,146.0228,31988.0525,1270,2.0274,0.1181,93.4109,1,20596,0.4963,4102.9323,126606.4705,0.00733696,1
1983.2044,2707.1252,231.8902,76.56,77.5945,17261.2054,5976,0.1447,0.3887,75.8106,1,35951,0.1819,4789.5869,163603.1686,-0.022144282,-1
961.8447,3319.9956,155.9985,5.6226,207.1483,36525.4619,1995,4.4291,0.9302,45.5036,1,23121,0.4036,1689.4736,148337.048,-0.049051196,-1
2587.2389,1259.3286,32.2056,31.4988,289.5767,50577.7423,4345,2.2578,0.7532,4.3718,1,44428,0.9821,5127.8644,82312.5348,0.008512485,1
1498.0938,2674.4366,61.115,57.6014,244.1483,40996.9373,4049,2.3903,0.8285,54.1237,0,17731,0.6081,2700.3133,11119.0511,0.011570016989428888,1
3228.1607,3466.6104,16.1027,57.1929,388.1404,26828.3184,1106,2.1621,0.7237,89.6091,0,22685,0.3828,7863.6626,42906.8854,-0.018931559,-1
2023.0041,3481.6156,13.6995,74.0953,113.57,10132.1293,6636,1.8167,0.8834,79.5488,1,9529,0.2592,7648.2082,74244.5868,-0.023448673,-1
2531.7751,3190.3957,179.8482,98.8271,339.6822,27418.2364,3978,3.0494,0.1754,1.4108,0,39576,0.7296,7004.2379,148345.7929,-0.029829769,-1
3152.2166,31.425,7.5283,40.7772,2.9403,36673.2984,2501,0.7966,0.8624,32.6179,0,43569,0.6764,3411.4024,4669.8752,-0.043398897,-1
1855.1527,803.162,222.1447,5.6571,93.8853,35640.302,3766,0.2495,0.9512,87.1705,0,31295,0.2341,4993.2608,132458.6953,-0.04424833,-1
729.6731,1701.7301,251.9803,82.9902,383.6081,12742.8677,5776,0.1082,0.6643,72.9061,1,15033,0.4007,215.4056,140272.0678,-0.025731076,-1
4040.2066,1372.0132,155.3336,44.3319,225.2488,6553.032,2531,0.0658,0.9804,54.5579,0,5344,0.4669,7790.3354,68338.1636,-0.046245499,-1
1407.6431,3596.948,255.0303,80.8629,275.3557,24990.503,6521,0.1737,0.4538,30.9685,0,29317,0.7254,1715.4639,121973.274,0.005436119,1
3637.943,1498.9826,95.1693,72.4878,274.5746,59768.5211,1663,3.693,0.7224,1.2949,1,5157,0.9199,2504.4617,40693.5481,-0.004626152,-1
718.099,3007.3608,28.35,13.8178,84.1654,39009.5105,2009,3.8447,0.9612,68.99,1,23211,0.1694,2060.2867,48481.1077,-0.028780597,-1
2770.846,3190.9508,270.7323,96.8095,137.6479,9809.7432,4540,3.5639,0.1108,47.7257,0,27989,0.5567,6904.8727,60757.9246,-0.036970002,-1
3795.2008,905.6451,232.357,61.7932,242.0754,31953.7982,7322,3.1139,0.4456,80.3908,1,11498,0.6364,6793.0735,150222.2306,0.004906402,1
2655.4382,1791.0881,85.6553,21.6208,235.3289,24501.6324,1789,1.0254,0.5057,7.8634,1,10670,0.3127,3363.5098,104264.5073,0.003921138,1
670.8426,2186.107,130.1143,10.4598,366.6267,44506.054,7917,2.1131,0.9385,30.1284,1,23513,0.3656,1572.4944,101395.3221,-0.049043245,-1
1979.5923,1229.1028,168.6941,72.2143,191.7208,3933.53,8320,3.2011,0.6652,90.4587,0,4312,0.4892,1086.2087,95804.4269,-0.011371368,-1
2404.6169,565.7668,283.5535,90.6526,251.7377,2695.2482,8056,4.5852,0.1469,99.1196,0,2228,0.6855,1346.9227,123848.5831,-0.063939959,-1
739.8189,566.8663,15.9506,56.5843,363.1126,52583.1956,9817,2.4198,0.8691,77.4345,1,40303,0.6033,6560.6034,73894.4008,-0.020739452,-1
4117.3839,1353.3525,127.6834,69.3064,203.8398,35052.2052,7706,0.261,0.57,86.7875,0,23644,0.0993,329.2319,32862.8344,-0.021114634,-1
891.7191,1367.3565,89.7399,58.8937,270.9775,18793.6456,2091,1.7732,0.9866,71.6549,1,33970,0.9499,8431.8819,2146.7212,-0.023705551,-1
294.0113,2334.5263,43.9854,95.7779,141.5401,53701.5849,9787,2.5445,0.0438,84.0823,0,2541,0.2667,931.7038,11030.4682,-0.030890021,-1
3645.2335,250.3969,15.708,20.4445,8.8595,47940.5539,7695,0.634,0.0394,20.1936,1,11081,0.3277,3125.4706,2071.0906,-0.06987733,-1
3677.5383,367.0655,220.0751,10.8048,368.2892,2344.7022,9430,3.151,0.4663,98.5097,1,13620,0.4523,4892.1708,163600.2024,-0.064281663,-1
2309.6445,3534.3855,104.5024,17.7482,81.4506,6131.3374,2372,3.5899,0.9127,61.9659,0,42335,0.8392,4600.8797,111031.2883,-0.037660736,-1
3900.6726,3427.4932,5.0748,97.7653,377.5035,480.5176,4747,2.5056,0.5133,8.8829,0,19582,0.2048,3278.4658,63242.9345,-0.076561235,-1
2767.7119,2720.1331,20.6503,88.8774,126.6212,19555.1273,3796,2.4525,0.4232,81.4368,0,33777,0.7289,7039.845,65466.2817,-0.000477461,-1
1062.2798,2315.1669,286.825,16.821,336.999,8349.2158,2547,3.5518,0.2923,7.2312,0,1743,0.6223,3537.8012,125317.1557,-0.017055794,-1
773.2827,1942.4832,176.3852,30.1187,99.9382,12112.0669,3306,1.6385,0.8593,4.1436,0,37916,0.1829,7908.3006,148740.7976,-0.034597794,-1
896.6459,1567.2825,179.2802,24.3979,2.7385,46016.4176,1561,3.9363,0.8958,10.7448,0,23341,0.8421,322.4014,127333.3629,-0.014238423,-1
2124.4907,2328.5429,38.6567,23.6805,355.0414,58210.2076,5947,3.9228,0.7645,73.8998,1,40504,0.9802,1827.4475,47317.6633,-0.02957952,-1
3851.6527,852.2346,220.6386,13.0874,102.8641,51407.1655,5036,3.5173,0.4105,4.1707,1,34932,0.3173,1764.2295,127125.8464,-0.024764055,-1
403.0061,2626.7239,177.5316,35.8842,234.6184,4130.1267,1276,2.3866,0.4568,49.6569,0,13765,0.302,2854.4819,158874.9703,-0.005945626,-1
715.2345,2695.5646,116.3814,67.1959,250.1333,13364.2212,6470,0.3559,0.4507,72.7526,1,35104,0.2214,7648.9717,114378.6938,0.010523857605399034,1
104.8321,3536.7743,70.1241,78.8378,359.3513,33155.4772,3916,0.1776,0.7773,54.7956,1,6220,0.5806,1034.9993,100860.1722,-0.043975571,-1
4050.1091,1933.9139,266.5577,98.5438,211.8756,56611.2653,6135,2.9975,0.6459,90.4663,1,17218,0.3283,2681.1451,44009.3073,-0.026951475,-1
4165.9041,1611.0961,166.1244,60.3639,31.5251,49496.6889,2283,1.8509,0.1604,18.1806,0,10964,0.8419,2690.6847,8972.7026,-0.030321866,-1
1567.6987,2048.2248,16.2308,27.3958,129.348,51974.0578,2905,3.5309,0.1983,3.2153,1,19498,0.2414,830.0279,4026.4656,0.001560324,1
544.1403,1997.2864,159.8328,30.5979,216.8775,4948.024,8902,1.2029,0.946,6.1108,1,14240,0.5835,630.1534,30245.4666,-0.025956179,-1
1533.627,3522.1924,34.7218,67.3312,336.5407,28182.9784,5845,3.4586,0.3442,87.6618,0,15456,0.3401,6451.3986,96414.9493,-0.011591829,-1
1328.7615,718.8102,250.3226,12.0083,249.3294,59690.2425,2927,2.9562,0.6413,24.998,0,18952,0.4342,7373.0368,6582.4154,-0.040163296,-1
3170.8665,357.9694,11.6658,67.2826,26.6272,18603.9812,9349,0.9778,0.3859,30.9864,0,39781,0.2576,2015.9921,78092.8245,-0.045046474,-1
1774.1963,2499.0948,224.2792,36.2532,224.718,3605.1595,1116,4.5483,0.9967,95.7147,0,33596,0.8494,5741.3621,37126.3119,-0.04300515,-1
343.5047,1244.7497,13.3259,98.0888,83.6381,58305.8566,6460,1.9106,0.2308,12.2664,0,14650,0.8253,7079.6901,60386.7237,-0.048710814,-1
109.7045,1036.459,277.9728,4.0037,41.7305,21460.6321,4361,0.8726,0.7702,96.0655,0,10973,0.4288,2053.2282,12732.9002,-0.041739949,-1
1293.0754,2676.4173,114.4153,55.7182,53.1592,50619.4712,4184,2.8382,0.3122,9.6007,0,6441,0.8414,8198.856,103775.2302,-0.00996739,-1
4132.6267,3063.2938,265.8258,83.5747,208.9468,38405.1261,3828,4.3521,0.7517,36.2318,1,25169,0.9134,6884.9658,42454.0965,-0.009537111,-1
1321.4866,261.7988,135.1282,58.8057,124.7049,13412.7756,2128,4.5093,0.9734,38.3969,1,34537,0.2262,2894.712,55058.6383,-0.019193593,-1
1067.4653,3552.8869,102.2757,18.1074,258.4856,26457.2394,1734,2.7733,0.6253,60.8121,0,1626,0.0288,4839.3721,60699.551,0.006789835,1
